fold_id,ticker,feature_group,n_rows_future_detected,max_future_date_detected,context
2025Q4,JBHT,sentiment,0,,mspr_df:JBHT
2025Q4,JBHT,insider,32,2026-03-31,insider_df:JBHT
2025Q4,JBHT,sentiment,0,,eps_df:JBHT
2025Q4,JBHT,technical,33,2026-04-02,prices_df:JBHT
2025Q4,JBHT,fundamental,0,,consolidated_df:JBHT
2025Q4,JBHT,valuation,0,,valuation_input:JBHT
2025Q4,JBL,sentiment,2,2026-04-01,rec_df:JBL
2025Q4,JBL,sentiment,0,,mspr_df:JBL
2025Q4,JBL,insider,3,2026-04-01,insider_df:JBL
2025Q4,JBL,sentiment,1,2026-03-31,eps_df:JBL
2025Q4,JBL,technical,33,2026-04-02,prices_df:JBL
2025Q4,JBL,fundamental,0,,consolidated_df:JBL
2025Q4,JBL,valuation,0,,valuation_input:JBL
2025Q4,JCI,sentiment,2,2026-04-01,rec_df:JCI
2025Q4,JCI,sentiment,0,,mspr_df:JCI
2025Q4,JCI,insider,24,2026-03-12,insider_df:JCI
2025Q4,JCI,sentiment,0,,eps_df:JCI
2025Q4,JCI,technical,33,2026-04-02,prices_df:JCI
2025Q4,JCI,fundamental,0,,consolidated_df:JCI
2025Q4,JCI,valuation,0,,valuation_input:JCI
2025Q4,JKHY,sentiment,2,2026-04-01,rec_df:JKHY
2025Q4,JKHY,sentiment,0,,mspr_df:JKHY
2025Q4,JKHY,insider,0,,insider_df:JKHY
2025Q4,JKHY,sentiment,0,,eps_df:JKHY
2025Q4,JKHY,technical,33,2026-04-02,prices_df:JKHY
2025Q4,JKHY,fundamental,0,,consolidated_df:JKHY
2025Q4,JKHY,valuation,0,,valuation_input:JKHY
2025Q4,JNJ,sentiment,2,2026-04-01,rec_df:JNJ
2025Q4,JNJ,sentiment,0,,mspr_df:JNJ
2025Q4,JNJ,insider,122,2026-03-10,insider_df:JNJ
2025Q4,JNJ,sentiment,0,,eps_df:JNJ
2025Q4,JNJ,technical,33,2026-04-02,prices_df:JNJ
2025Q4,JNJ,fundamental,0,,consolidated_df:JNJ
2025Q4,JNJ,valuation,0,,valuation_input:JNJ
2025Q4,JPM,sentiment,2,2026-04-01,rec_df:JPM
2025Q4,JPM,sentiment,0,,mspr_df:JPM
2025Q4,JPM,insider,63,2026-03-31,insider_df:JPM
2025Q4,JPM,sentiment,0,,eps_df:JPM
2025Q4,JPM,technical,33,2026-04-02,prices_df:JPM
2025Q4,JPM,fundamental,0,,consolidated_df:JPM
2025Q4,JPM,valuation,0,,valuation_input:JPM
2025Q4,KDP,sentiment,2,2026-04-01,rec_df:KDP
2025Q4,KDP,sentiment,0,,mspr_df:KDP
2025Q4,KDP,insider,109,2026-03-05,insider_df:KDP
2025Q4,KDP,sentiment,0,,eps_df:KDP
2025Q4,KDP,technical,33,2026-04-02,prices_df:KDP
2025Q4,KDP,fundamental,0,,consolidated_df:KDP
2025Q4,KDP,valuation,0,,valuation_input:KDP
2025Q4,KEY,sentiment,2,2026-04-01,rec_df:KEY
2025Q4,KEY,sentiment,0,,mspr_df:KEY
2025Q4,KEY,insider,104,2026-04-01,insider_df:KEY
2025Q4,KEY,sentiment,0,,eps_df:KEY
2025Q4,KEY,technical,33,2026-04-02,prices_df:KEY
2025Q4,KEY,fundamental,0,,consolidated_df:KEY
2025Q4,KEY,valuation,0,,valuation_input:KEY
2025Q4,KEYS,sentiment,2,2026-04-01,rec_df:KEYS
2025Q4,KEYS,sentiment,0,,mspr_df:KEYS
2025Q4,KEYS,insider,17,2026-03-30,insider_df:KEYS
2025Q4,KEYS,sentiment,1,2026-03-31,eps_df:KEYS
2025Q4,KEYS,technical,33,2026-04-02,prices_df:KEYS
2025Q4,KEYS,fundamental,0,,consolidated_df:KEYS
2025Q4,KEYS,valuation,0,,valuation_input:KEYS
2025Q4,KHC,sentiment,2,2026-04-01,rec_df:KHC
